0.591228,0.348793,0.285992,0.180905,0.213761,0.301257,0.166933,0.739598,0.276642,0.287492,0.648129,0.492237,0.677795,0.754213,0.719818,0.060132,0.150216,0.740180,0.244327,0.262845,0.649208,0.228112,0.691862,0.731848,0.715373,0.064081,0.150611,0.738816,0.241569,0.260133,0.649705,0.162681,0.551751,0.679612,0.746591,0.069199,0.152319,0.736841,0.234698,0.252046,0.649538,0.115878,0.305507,0.523941,0.582845,0.077802,0.154948,0.734253,0.233828,0.250595,0.648822,0.110424,0.189559,0.355572,0.393721,0.089079,0.157876,
0.672012,0.433588,0.321743,0.191225,0.136543,0.214086,0.106876,0.836436,0.193423,0.202547,0.683688,0.410256,0.850184,0.900959,0.873655,0.151912,0.093710,0.840611,0.161531,0.175716,0.686547,0.158381,0.862488,0.885430,0.881767,0.149035,0.092448,0.844380,0.155646,0.169670,0.689061,0.106770,0.681656,0.792389,0.886641,0.149631,0.091899,0.847786,0.144141,0.156872,0.691037,0.081221,0.406982,0.587982,0.668488,0.155412,0.092766,0.849359,0.141392,0.153191,0.692534,0.094566,0.280397,0.392180,0.442859,0.159743,0.157876,
0.553961,0.341463,0.451332,0.111853,0.183513,0.302467,0.130107,0.780844,0.163468,0.169830,0.657097,0.478946,0.808662,0.851374,0.827270,0.130345,0.117278,0.781157,0.152910,0.164423,0.657758,0.190733,0.708138,0.758176,0.758069,0.096885,0.119280,0.772654,0.165231,0.177978,0.658522,0.134052,0.479752,0.668343,0.750598,0.063728,0.121771,0.764269,0.169263,0.181794,0.659240,0.088397,0.214114,0.488094,0.558818,0.034678,0.124838,0.757629,0.177185,0.189772,0.660066,0.072713,0.107270,0.312460,0.361645,0.017983,0.157876,
0.660197,0.332994,0.478421,0.114873,0.194802,0.318755,0.139374,0.754361,0.189005,0.197862,0.594059,0.547636,0.854698,0.927534,0.898631,0.098558,0.125297,0.755454,0.171589,0.186015,0.596127,0.211936,0.773807,0.874323,0.867978,0.088549,0.126081,0.750673,0.176173,0.191523,0.597483,0.126979,0.518407,0.739251,0.830931,0.079353,0.127603,0.746060,0.173973,0.188537,0.598338,0.085954,0.254958,0.512078,0.593312,0.078796,0.129963,0.741658,0.177932,0.191955,0.598908,0.096113,0.155490,0.325145,0.378335,0.081632,0.157876,
0.881252,0.261117,0.451953,0.195441,0.311854,0.423752,0.261359,0.612387,0.387272,0.397840,0.357169,0.662785,0.604475,0.647200,0.611079,0.172111,0.240524,0.612545,0.364007,0.384030,0.360312,0.393164,0.619411,0.637367,0.603115,0.154934,0.238027,0.614235,0.354735,0.375825,0.362435,0.302010,0.540549,0.627947,0.660635,0.143458,0.237949,0.615004,0.341179,0.360992,0.363439,0.248092,0.340557,0.538812,0.574551,0.144594,0.239553,0.613859,0.334580,0.353389,0.363356,0.217946,0.223712,0.396997,0.426418,0.150788,0.157876,
0.715710,0.664429,0.123735,0.188936,0.043988,0.059081,0.064369,0.941503,0.251561,0.260886,0.807353,0.244531,0.835301,0.845929,0.815220,0.199312,0.057561,0.937564,0.215223,0.230489,0.809104,0.120362,0.921094,0.874734,0.853115,0.195622,0.054783,0.945016,0.202269,0.217645,0.810729,0.116088,0.834964,0.843707,0.909455,0.203553,0.051528,0.955792,0.187539,0.200907,0.812078,0.122290,0.569699,0.646007,0.711474,0.222084,0.049528,0.965691,0.177853,0.189864,0.813272,0.164765,0.437879,0.443642,0.489825,0.245820,0.157876,
0.671915,0.519073,0.570503,0.233324,0.122164,0.215851,0.088563,0.859968,0.211390,0.218749,0.729610,0.312279,0.789662,0.812808,0.792408,0.045233,0.076857,0.864326,0.183862,0.195000,0.730883,0.113599,0.790973,0.748440,0.762615,0.043051,0.074226,0.869724,0.176995,0.187943,0.731818,0.092062,0.644578,0.658114,0.759904,0.036744,0.071505,0.876068,0.160273,0.169831,0.732458,0.096794,0.417346,0.523425,0.604305,0.039278,0.070227,0.881091,0.149357,0.157856,0.732915,0.145040,0.318865,0.388728,0.441370,0.045992,0.157876,
0.868744,0.335460,0.407447,0.222033,0.255299,0.338935,0.231189,0.668435,0.415555,0.426316,0.479639,0.485650,0.535371,0.584392,0.551357,0.209087,0.209432,0.669726,0.375863,0.396971,0.482121,0.297569,0.603976,0.579568,0.555005,0.175573,0.203910,0.678178,0.357482,0.379333,0.484504,0.243404,0.587777,0.565361,0.610935,0.154628,0.200195,0.687390,0.335575,0.355370,0.486670,0.227786,0.431196,0.495573,0.543940,0.139297,0.198392,0.694366,0.320521,0.338715,0.488788,0.253916,0.342186,0.392903,0.431567,0.134795,0.157876,
0.661557,0.321091,0.509733,0.204613,0.268612,0.358260,0.219436,0.665116,0.376145,0.386905,0.577823,0.517643,0.562308,0.633264,0.599321,0.296248,0.200530,0.664453,0.343861,0.364216,0.578034,0.274904,0.572872,0.596160,0.576404,0.259796,0.198676,0.667098,0.333584,0.354736,0.577750,0.201415,0.489218,0.557559,0.609255,0.244291,0.197768,0.669872,0.317403,0.337566,0.577114,0.164122,0.307109,0.468151,0.515305,0.225034,0.197986,0.671031,0.307492,0.326731,0.576187,0.179269,0.214209,0.372351,0.403400,0.213758,0.157876,
0.869556,0.301855,0.407559,0.205597,0.277026,0.373755,0.237644,0.648949,0.388478,0.399405,0.436062,0.575865,0.587310,0.642533,0.606984,0.145933,0.215482,0.650708,0.350152,0.371409,0.440455,0.323524,0.618896,0.628591,0.600255,0.137920,0.212274,0.655528,0.337720,0.359569,0.444209,0.248119,0.560114,0.589286,0.637368,0.134139,0.210703,0.660408,0.321923,0.341733,0.446991,0.217099,0.385971,0.488610,0.540978,0.132278,0.210070,0.664107,0.311502,0.329944,0.449509,0.230903,0.294381,0.375000,0.413575,0.136651,0.157876,
0.646610,0.280264,0.578901,0.209891,0.292576,0.415441,0.237342,0.621049,0.382388,0.393283,0.535012,0.556928,0.539885,0.615764,0.582358,0.065075,0.214823,0.623169,0.349096,0.369761,0.537729,0.302139,0.558419,0.586836,0.567314,0.067044,0.211629,0.626131,0.336974,0.358444,0.539947,0.221736,0.466972,0.545423,0.597428,0.067965,0.210909,0.627703,0.321654,0.341717,0.541385,0.176641,0.286145,0.452936,0.500625,0.071323,0.211599,0.627909,0.312495,0.331614,0.542409,0.180236,0.202714,0.343128,0.374488,0.073924,0.157876,
0.776297,0.389084,0.314659,0.189327,0.182128,0.258846,0.154882,0.770741,0.288235,0.298703,0.594062,0.495766,0.767536,0.806197,0.770356,0.198738,0.141441,0.768759,0.264753,0.283561,0.596073,0.234875,0.776660,0.780528,0.755209,0.198483,0.140552,0.771402,0.263045,0.282668,0.597475,0.159537,0.651993,0.675277,0.744717,0.203468,0.140517,0.774819,0.257812,0.275904,0.597803,0.127481,0.417252,0.491275,0.562043,0.217201,0.141345,0.776669,0.256815,0.273893,0.597201,0.147360,0.302183,0.347945,0.397382,0.235878,0.157876,
0.924319,0.247880,0.581750,0.175875,0.334966,0.464454,0.286319,0.569235,0.421534,0.432035,0.299928,0.633498,0.518851,0.597355,0.563524,0.146086,0.262927,0.569780,0.391996,0.412665,0.303065,0.364924,0.506782,0.560096,0.535087,0.125195,0.260364,0.570626,0.384017,0.405704,0.305465,0.269900,0.411591,0.507368,0.548439,0.113543,0.260362,0.570483,0.372861,0.393304,0.306598,0.218321,0.249776,0.408235,0.447502,0.113224,0.261628,0.569123,0.368717,0.388021,0.306921,0.217366,0.175409,0.289419,0.318588,0.116325,0.157876,
0.665682,0.372743,0.451771,0.122979,0.157418,0.270432,0.116280,0.794918,0.179651,0.188285,0.631674,0.453423,0.848695,0.920469,0.895882,0.065061,0.102385,0.797916,0.155046,0.168340,0.632616,0.165875,0.796866,0.879054,0.883350,0.065068,0.101847,0.796082,0.155621,0.169249,0.633462,0.097227,0.538708,0.747486,0.851612,0.061082,0.102403,0.793595,0.150841,0.163438,0.634007,0.059084,0.255335,0.524112,0.609308,0.059355,0.104286,0.790668,0.153295,0.165358,0.634535,0.068845,0.151423,0.350915,0.400112,0.056882,0.157876,
0.826400,0.440428,0.283072,0.248327,0.184578,0.240187,0.170837,0.761875,0.359637,0.370221,0.614133,0.437426,0.642772,0.679997,0.645122,0.433011,0.156379,0.756021,0.327016,0.346828,0.613827,0.239262,0.684378,0.667741,0.640603,0.403880,0.154574,0.759060,0.316575,0.336845,0.612893,0.190637,0.628326,0.636442,0.685840,0.393437,0.153751,0.764184,0.303127,0.321467,0.611150,0.163053,0.430961,0.512508,0.566849,0.396076,0.154205,0.768226,0.294933,0.311692,0.608799,0.168053,0.319778,0.382225,0.425053,0.410095,0.157876,
0.839600,0.488449,0.404283,0.273531,0.154330,0.237122,0.129950,0.809964,0.309698,0.318329,0.632311,0.372971,0.715845,0.751296,0.722859,0.358505,0.115076,0.811178,0.272065,0.287694,0.632281,0.186072,0.756829,0.766472,0.749132,0.353965,0.110556,0.818603,0.254397,0.270203,0.631965,0.148310,0.645893,0.738818,0.804240,0.359743,0.107605,0.826219,0.232530,0.246382,0.631120,0.130992,0.411551,0.628557,0.687315,0.380172,0.106938,0.831438,0.217054,0.229536,0.630120,0.150841,0.303137,0.525931,0.561236,0.404613,0.157876,
0.849612,0.232299,0.475764,0.176662,0.337736,0.460188,0.288430,0.565234,0.435296,0.446071,0.327431,0.661021,0.520240,0.583096,0.547847,0.143199,0.263336,0.565810,0.403414,0.425037,0.329501,0.405776,0.536670,0.582859,0.547497,0.146697,0.259215,0.568112,0.388274,0.411446,0.330736,0.299315,0.457821,0.558773,0.589931,0.155013,0.259110,0.568205,0.372193,0.394321,0.331173,0.218626,0.262967,0.444941,0.484366,0.168099,0.260922,0.566622,0.364142,0.385367,0.331622,0.167859,0.158395,0.299454,0.333602,0.177677,0.157876,
0.590858,0.302133,0.517003,0.159338,0.247204,0.367151,0.182844,0.697223,0.256668,0.266585,0.595775,0.590567,0.723385,0.795048,0.760178,0.108534,0.165905,0.699155,0.233334,0.250204,0.597405,0.278651,0.699298,0.769215,0.746629,0.101152,0.167270,0.695289,0.235311,0.252883,0.598703,0.193443,0.537919,0.721827,0.782783,0.094044,0.169354,0.691303,0.231758,0.248552,0.599798,0.141374,0.291233,0.551448,0.612402,0.091690,0.171482,0.687951,0.232239,0.248687,0.600764,0.138658,0.181799,0.378934,0.422137,0.097845,0.157876,
0.568083,0.287959,0.344265,0.253371,0.310683,0.393491,0.245198,0.634963,0.379591,0.390793,0.593654,0.615149,0.566872,0.648237,0.610611,0.134110,0.228442,0.627899,0.357874,0.379832,0.594503,0.314933,0.521422,0.594515,0.563739,0.142031,0.231043,0.623646,0.359489,0.383219,0.595086,0.196924,0.396760,0.499220,0.541653,0.146633,0.234106,0.621066,0.356937,0.380115,0.595002,0.122595,0.220097,0.355540,0.400895,0.155859,0.237022,0.619240,0.359445,0.381910,0.594561,0.100561,0.145780,0.214836,0.251210,0.171537,0.157876,
0.819129,0.287944,0.525000,0.137105,0.264139,0.387589,0.215681,0.653135,0.333948,0.344561,0.442603,0.576570,0.639151,0.718888,0.684605,0.105385,0.196414,0.653434,0.305339,0.324621,0.443593,0.280753,0.615903,0.688790,0.669561,0.120236,0.195916,0.652210,0.300102,0.320218,0.444190,0.180420,0.444883,0.604022,0.666580,0.122984,0.197918,0.649273,0.293114,0.312232,0.443923,0.100763,0.214020,0.407977,0.471858,0.129395,0.201149,0.645216,0.293759,0.312103,0.443059,0.058403,0.107893,0.223266,0.270877,0.142960,0.157876,
0.546419,0.262121,0.426612,0.217483,0.332517,0.422976,0.279220,0.588832,0.465191,0.475403,0.574655,0.619266,0.536710,0.563715,0.529013,0.131525,0.256213,0.588571,0.433632,0.455190,0.578125,0.385761,0.559682,0.556394,0.516956,0.130166,0.252631,0.593133,0.422336,0.446241,0.581298,0.296621,0.536657,0.524272,0.543721,0.131613,0.250889,0.598549,0.408726,0.432072,0.583939,0.257863,0.397654,0.421731,0.450925,0.137625,0.250192,0.603177,0.399845,0.422475,0.586227,0.273061,0.327704,0.320568,0.345763,0.144959,0.157876,
0.787321,0.224190,0.478943,0.135863,0.335605,0.464715,0.281323,0.566084,0.417653,0.428196,0.357303,0.677017,0.565830,0.644024,0.608505,0.127176,0.256822,0.566577,0.384217,0.405479,0.358547,0.387315,0.549018,0.667192,0.627171,0.124315,0.254395,0.565696,0.373171,0.396315,0.359214,0.263388,0.398811,0.625954,0.656240,0.123284,0.255509,0.562962,0.362302,0.384751,0.359400,0.169924,0.188392,0.478552,0.515700,0.119253,0.258338,0.559113,0.359512,0.381225,0.359531,0.118159,0.094863,0.335822,0.362390,0.113499,0.157876,
0.850229,0.272456,0.495494,0.198530,0.298647,0.414122,0.255561,0.614252,0.403293,0.413294,0.394418,0.653729,0.635480,0.687840,0.652901,0.151912,0.231995,0.615780,0.370837,0.390471,0.397704,0.376439,0.648457,0.718067,0.680644,0.141850,0.228032,0.617734,0.359011,0.380364,0.400345,0.278320,0.526402,0.717060,0.748724,0.140195,0.227270,0.618420,0.345638,0.366421,0.401873,0.225954,0.315966,0.614459,0.646172,0.142000,0.228344,0.617709,0.340841,0.361013,0.402822,0.209437,0.217362,0.466522,0.489515,0.147276,0.157876,
0.681261,0.316770,0.450985,0.148475,0.228139,0.338953,0.173251,0.715177,0.259303,0.269843,0.564564,0.547518,0.702103,0.792650,0.757195,0.150874,0.155966,0.716537,0.226864,0.244966,0.564765,0.257997,0.701169,0.794446,0.770020,0.141555,0.157236,0.713098,0.222954,0.241405,0.564198,0.174806,0.523825,0.762136,0.821883,0.143769,0.160216,0.708036,0.219472,0.236322,0.563085,0.105344,0.249070,0.567781,0.630505,0.149037,0.163885,0.702380,0.225056,0.241109,0.561707,0.070973,0.116441,0.361432,0.406316,0.157315,0.157876,
0.785577,0.329152,0.525444,0.125399,0.219938,0.341548,0.187526,0.686736,0.356627,0.367199,0.518459,0.510821,0.638704,0.692961,0.657581,0.120262,0.167265,0.689866,0.319115,0.339151,0.521275,0.270243,0.662021,0.687487,0.659499,0.131133,0.164289,0.693082,0.311879,0.333004,0.523642,0.208488,0.571368,0.635142,0.685775,0.144106,0.163095,0.695963,0.301253,0.321238,0.525150,0.178015,0.370472,0.490329,0.544928,0.159898,0.163616,0.697423,0.295523,0.314671,0.525805,0.186811,0.273591,0.347784,0.388882,0.177693,0.157876,
0.720290,0.222880,0.427010,0.154167,0.339653,0.463719,0.297508,0.546569,0.495116,0.505561,0.407358,0.627147,0.481397,0.524695,0.490290,0.189196,0.269968,0.548107,0.459968,0.482302,0.410674,0.416377,0.520299,0.525403,0.487538,0.174302,0.262409,0.553639,0.445271,0.469930,0.413323,0.338722,0.493899,0.509015,0.527047,0.163748,0.259239,0.557315,0.431338,0.455268,0.414408,0.289160,0.327083,0.415370,0.440129,0.160136,0.258929,0.557900,0.424837,0.448164,0.414405,0.266873,0.220309,0.294798,0.313687,0.160181,0.157876,
0.781949,0.218746,0.476901,0.112777,0.330706,0.469755,0.273019,0.566116,0.407002,0.418009,0.352115,0.669254,0.551692,0.619328,0.582534,0.164519,0.249753,0.565794,0.384052,0.405845,0.355365,0.382380,0.534705,0.578402,0.546782,0.137021,0.246977,0.565059,0.380379,0.403942,0.357987,0.283934,0.435837,0.517250,0.554062,0.108820,0.247113,0.563092,0.371458,0.394634,0.359675,0.218321,0.251001,0.419668,0.455072,0.087178,0.248806,0.560276,0.366905,0.389579,0.360779,0.179269,0.154577,0.302665,0.329383,0.068952,0.157876,
0.620313,0.487017,0.129163,0.225726,0.166897,0.207335,0.158388,0.783717,0.373997,0.385143,0.747685,0.352035,0.579770,0.626005,0.591717,0.286752,0.145967,0.775029,0.343236,0.364131,0.749362,0.191190,0.636202,0.590607,0.572165,0.282191,0.143751,0.778836,0.333501,0.354825,0.750683,0.157404,0.597665,0.538141,0.597040,0.295390,0.141645,0.785602,0.319406,0.339047,0.751587,0.148397,0.430113,0.433938,0.492002,0.318529,0.140365,0.792332,0.309654,0.327919,0.752395,0.185071,0.357084,0.335581,0.378521,0.345309,0.157876,
0.757002,0.246320,0.535476,0.131418,0.318884,0.446277,0.258039,0.588393,0.396767,0.407792,0.420417,0.663961,0.575305,0.639227,0.601486,0.079697,0.236780,0.587240,0.372196,0.393780,0.423615,0.378176,0.557203,0.605485,0.570429,0.077507,0.235168,0.586886,0.367053,0.390435,0.426131,0.279668,0.463448,0.552705,0.584437,0.076219,0.235290,0.586626,0.358677,0.381440,0.427939,0.227023,0.288972,0.437720,0.470937,0.079827,0.236047,0.586067,0.355881,0.377854,0.429347,0.221621,0.203544,0.308687,0.332796,0.086938,0.157876,
0.817498,0.266241,0.516721,0.100151,0.278624,0.412383,0.221443,0.633469,0.332813,0.344275,0.413567,0.627264,0.622730,0.703785,0.664600,0.060899,0.203373,0.631464,0.311652,0.333122,0.416647,0.314933,0.584097,0.637436,0.609704,0.048932,0.203930,0.629349,0.313542,0.335925,0.419260,0.215224,0.463238,0.525919,0.583726,0.036350,0.205495,0.627641,0.309754,0.330745,0.421029,0.161069,0.277807,0.381157,0.441051,0.031654,0.207302,0.625981,0.309810,0.329675,0.422439,0.153162,0.188605,0.259554,0.302891,0.038316,0.157876,
0.777157,0.211148,0.449278,0.140970,0.346363,0.481103,0.280038,0.559475,0.396869,0.407880,0.337325,0.733827,0.570096,0.646681,0.607745,0.430678,0.258896,0.555138,0.378192,0.400280,0.337603,0.429538,0.534191,0.641275,0.593514,0.400539,0.258629,0.550349,0.378167,0.402351,0.338139,0.311777,0.407700,0.587379,0.604795,0.369555,0.261196,0.544479,0.377448,0.401278,0.338132,0.226870,0.207095,0.430499,0.455994,0.347743,0.264981,0.538744,0.383288,0.406680,0.338017,0.161477,0.113702,0.248956,0.271994,0.331890,0.157876,
0.600121,0.272871,0.515909,0.222383,0.301417,0.413050,0.260876,0.602768,0.440809,0.451386,0.551999,0.586803,0.526193,0.579725,0.544981,0.180777,0.236871,0.604204,0.406570,0.427405,0.553315,0.362639,0.552152,0.566952,0.536057,0.164049,0.231659,0.608936,0.394296,0.416257,0.554240,0.283148,0.494110,0.542649,0.573644,0.152950,0.229171,0.612802,0.378875,0.399943,0.554852,0.239542,0.322655,0.469182,0.497005,0.145798,0.228550,0.614920,0.369036,0.389544,0.555300,0.238832,0.233588,0.371628,0.387579,0.147913,0.157876,
0.683584,0.457068,0.430728,0.133683,0.104271,0.188735,0.072918,0.892066,0.109607,0.114571,0.696233,0.285697,0.844875,0.855587,0.841600,0.129521,0.062319,0.898986,0.088879,0.096212,0.698806,0.088923,0.827175,0.761742,0.789581,0.120452,0.061771,0.899812,0.090983,0.098211,0.700814,0.086449,0.668034,0.702497,0.816390,0.107946,0.061373,0.899081,0.083110,0.089463,0.702018,0.084733,0.384133,0.555403,0.645711,0.095354,0.062382,0.897034,0.082394,0.088567,0.702731,0.110230,0.243796,0.389210,0.447016,0.084960,0.157876,
0.797482,0.322862,0.552160,0.176469,0.236660,0.360551,0.191692,0.682694,0.323500,0.334177,0.497933,0.562809,0.656067,0.717202,0.680686,0.196037,0.174252,0.681951,0.296934,0.316571,0.499209,0.301864,0.670112,0.709496,0.676813,0.197710,0.173205,0.681819,0.293793,0.314166,0.499939,0.229370,0.567266,0.666522,0.711562,0.192173,0.173707,0.681117,0.287914,0.307100,0.499764,0.178321,0.334998,0.514914,0.562833,0.187814,0.175109,0.679600,0.286727,0.305170,0.499296,0.151035,0.206656,0.351879,0.388572,0.186219,0.157876,
0.775192,0.256657,0.528275,0.117518,0.297156,0.428858,0.238010,0.610757,0.367045,0.378145,0.424317,0.597742,0.564044,0.648302,0.612658,0.150457,0.216356,0.611328,0.335759,0.356990,0.426354,0.310364,0.541581,0.599314,0.577017,0.135093,0.215099,0.610640,0.330251,0.352752,0.427974,0.214775,0.424897,0.516644,0.571447,0.109286,0.216019,0.608988,0.323246,0.344752,0.428857,0.152061,0.238281,0.370842,0.425910,0.094043,0.217910,0.606700,0.321888,0.342532,0.429399,0.137884,0.153415,0.239644,0.279253,0.086898,0.157876,
0.824185,0.186450,0.400910,0.184857,0.410587,0.524766,0.360511,0.490491,0.514278,0.524243,0.249673,0.734533,0.463885,0.520677,0.486079,0.469502,0.333747,0.489247,0.486800,0.507824,0.249553,0.501097,0.466464,0.533836,0.488917,0.445712,0.329775,0.489321,0.476338,0.499537,0.249188,0.382957,0.394867,0.529733,0.534544,0.421549,0.330043,0.487657,0.465292,0.488311,0.248391,0.285802,0.216988,0.429296,0.442367,0.400914,0.332667,0.484251,0.463689,0.486054,0.247236,0.208277,0.116856,0.274888,0.292282,0.389591,0.157876,
0.937933,0.262746,0.586863,0.177507,0.327404,0.446876,0.292258,0.568398,0.456557,0.466957,0.315746,0.589744,0.480306,0.550039,0.517022,0.206643,0.270387,0.566814,0.425393,0.446336,0.317024,0.357430,0.495837,0.536030,0.508274,0.194751,0.267757,0.569140,0.411503,0.433544,0.317674,0.251600,0.423846,0.493585,0.534350,0.189593,0.268104,0.570432,0.396336,0.417032,0.317117,0.164733,0.251896,0.378836,0.427951,0.197425,0.269811,0.570163,0.387996,0.407603,0.315957,0.118546,0.161009,0.248234,0.290855,0.212907,0.157876,
0.564035,0.224353,0.487545,0.197553,0.366812,0.479199,0.307033,0.539471,0.479580,0.489685,0.506327,0.652552,0.483034,0.536492,0.503393,0.169923,0.282104,0.539507,0.448658,0.469851,0.508145,0.406690,0.486763,0.516147,0.484423,0.151121,0.278886,0.540982,0.439542,0.462891,0.509362,0.303806,0.425318,0.470267,0.498223,0.149266,0.278232,0.541816,0.426916,0.450199,0.509765,0.247481,0.270505,0.394653,0.420578,0.156325,0.279232,0.540997,0.421122,0.444098,0.509595,0.230710,0.186447,0.293834,0.312570,0.169565,0.157876,
